"id","wta_car","wta_elec","wta_green","ifpollution","living_area_ln","age_ln","is_bachelor","location","female","married","income_level","youth","older_adults","partymember","province","weekday","ifsunny","caruse","conditioner1month","mainuseelec","heard_about_global_warming","know_about_low_carbon","know_about_carbon_neutrality","know_about_carbon_policy","publictrans","conditionernumber","energy_consume2020","weights"
1956,"2","2","2",0,4.86753445045558,3.58351893845611,0,"city",1,1,4,"1","0","0","Zhejiang","Wednesday","1",0,3,"1","yes and agree","heard but do not know","never","heard but do not know",2,1,5102,0.29
810,"7","7","7",0,4.27666611901606,4.00733318523247,0,"city",1,1,4,"0","1","0","Hebei","Sunday","1",0,3,"1","yes and agree","heard and know","heard and know","heard and know",2,1,1320,0.802621243321656
1168,"2","2","2",1,3.63758615972639,3.97029191355212,1,"city",0,1,3,"0","0","0","Beijing","Wednesday","0",1,4,"1","yes but disagree","heard but do not know","heard but do not know","never",18,1,3600,0.29
681,"7","7","4",0,4.14313472639153,3.68887945411394,1,"city",1,1,4,"1","1","1","Guangdong","Friday","1",1,0,"1","yes and agree","heard and know","heard and know","heard but do not know",12,0,2338,0.29
2666,"1","2","1",0,4.17438726989564,3.29583686600433,0,"rural",1,0,2,"1","1","0","Guangdong","Thursday","1",1,4,"1","no","never","never","never",0,1,4030,0.397805835573785
1314,"4","4","7",0,4.33073334028633,3.71357206670431,0,"city",0,0,6,"0","1","0","Guangdong","Friday","1",1,7,"1","yes and agree","heard but do not know","never","heard but do not know",30,1,3712,0.29
1210,"4","5","5",0,4.24849524204936,3.58351893845611,0,"county seat",1,1,4,"1","0","0","Beijing","Thursday","1",1,2,"1","no","heard but do not know","never","heard but do not know",2,1,1456,0.29
3088,"3","2","4",0,3.68887945411394,3.71357206670431,1,"county seat",0,1,4,"0","0","0","Guangdong","Wednesday","1",1,6,"1","yes and agree","heard and know","heard and know","heard but do not know",4,1,1325,0.29
2348,"5","7","4",0,4.38202663467388,3.46573590279973,1,"county seat",1,1,4,"0","0","0","Guangdong","Saturday","0",1,6,"1","yes and agree","heard and know","heard but do not know","heard but do not know",2,1,3846,0.29
1199,"6","6","6",0,4.44265125649032,3.80666248977032,0,"rural",1,0,4,"0","0","0","Guangdong","Monday","0",1,3,"1","yes but disagree","heard but do not know","never","never",20,1,3769,0.478434171981895
993,"2","2","2",0,3.80666248977032,3.78418963391826,0,"city",1,1,3,"1","0","0","Beijing","Tuesday","1",0,5,"1","yes and agree","heard and know","heard but do not know","never",6,1,2244,0.29
3338,"6","5","5",0,3.2188758248682,3.43398720448515,1,"county seat",0,0,6,"0","0","1","Guangdong","Friday","1",1,3,"1","yes but disagree","heard but do not know","heard but do not know","heard but do not know",30,1,893,0.426155297891374
1242,"4","4","2",0,3.76120011569356,4.04305126783455,0,"city",1,1,3,"0","0","0","Beijing","Thursday","1",1,4,"1","yes but disagree","never","never","never",4,1,1250,0.29
1112,"6","6","6",0,5.19295685089021,3.58351893845611,0,"rural",1,1,4,"0","1","0","Hebei","Wednesday","1",1,3,"1","yes and agree","never","never","never",0,1,3270,1.94283285423945
1180,"1","1","1",1,4.60517018598809,4.02535169073515,0,"rural",1,1,3,"0","0","0","Beijing","Wednesday","1",1,2,"1","yes and agree","familiar","never","never",0,1,1067,0.707536494715993
2361,"5","4","1",0,4.18965474202643,2.94443897916644,0,"county seat",1,0,4,"1","0","0","Guangdong","Saturday","1",1,6,"1","yes and agree","heard and know","heard and know","heard but do not know",12,1,6933,1.87731917092342
695,"7","5","4",1,4.74493212836325,3.29583686600433,1,"city",0,1,5,"0","1","1","Zhejiang","Friday","0",0,7,"1","yes and agree","heard and know","heard but do not know","heard but do not know",6,1,3180,0.51228616885516
1593,"7","7","1",0,4.78749174278205,4.17438726989564,0,"rural",1,1,5,"0","1","0","Beijing","Saturday","1",1,0,"1","yes and agree","heard but do not know","never","never",2,0,2667,2.40500581405561
3134,"2","7","4",0,4.77912349311153,3.66356164612965,0,"city",1,1,3,"1","0","0","Guangdong","Wednesday","1",1,5,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,1,3750,0.685161404941599
1515,"4","3","6",0,4.04305126783455,3.76120011569356,1,"city",1,1,4,"1","0","0","Hebei","Saturday","1",1,0,"1","yes and agree","heard but do not know","never","never",14,0,1467,0.29
1682,"2","2","2",0,4.60517018598809,3.55534806148941,0,"city",0,1,3,"1","0","0","Guangdong","Sunday","0",0,4,"1","yes and agree","heard and know","never","never",0,1,1333,0.29
1002,"7","7","5",0,4.44265125649032,3.85014760171006,0,"rural",1,1,3,"1","0","0","Hebei","Tuesday","1",1,0,"1","yes but disagree","never","heard but do not know","never",2,0,1625,1.10583714859619
154,"2","2","2",1,4.31748811353631,4.11087386417331,0,"city",0,1,3,"1","1","0","Hebei","Saturday","1",1,4,"1","yes and agree","never","never","never",0,1,2300,0.726035649311701
850,"7","4","3",0,4.75359019110636,3.46573590279973,0,"city",0,1,4,"1","0","0","Hebei","Sunday","1",1,3,"1","yes and agree","never","never","never",30,1,3263,3.19688321960274
1612,"7","5","4",0,4.60517018598809,3.46573590279973,0,"city",1,1,3,"1","0","0","Guangdong","Sunday","0",0,5,"1","yes and agree","heard but do not know","never","heard but do not know",0,1,2077,0.29
1501,"4","4","4",0,3.91202300542815,4.02535169073515,0,"city",1,1,4,"0","1","0","Beijing","Saturday","1",1,4,"1","yes and agree","heard but do not know","never","never",4,1,2000,0.29
2313,"7","7","7",0,3.91202300542815,3.36729582998647,0,"city",1,0,2,"0","0","0","Hebei","Saturday","1",0,0,"1","yes and agree","never","never","never",0,0,1977,1.12488827512446
2632,"7","7","2",0,4.33073334028633,3.55534806148941,0,"city",0,0,3,"0","1","1","Guangdong","Wednesday","1",1,6,"1","yes and agree","heard but do not know","heard but do not know","never",10,1,1316,0.29
1141,"6","4","4",0,4.97673374242057,3.58351893845611,1,"city",0,1,4,"1","0","0","Guangdong","Monday","0",1,0,"1","yes but disagree","heard but do not know","never","heard but do not know",0,0,601,0.29
2403,"2","2","1",0,4.11087386417331,3.91202300542815,0,"county seat",1,1,4,"0","0","0","Guangdong","Sunday","0",1,7,"1","no","heard but do not know","never","never",16,1,4125,0.409282451450826
111,"7","7","7",0,4.18965474202643,3.68887945411394,1,"city",1,1,5,"1","0","1","Beijing","Thursday","1",1,3,"1","yes and agree","heard and know","heard but do not know","heard and know",10,1,1000,0.29
1146,"6","4","6",0,4.00733318523247,3.25809653802148,0,"county seat",1,1,4,"0","1","0","Guangdong","Wednesday","0",0,1,"1","yes and agree","heard and know","never","never",0,1,1111,0.446925814010253
1691,"1","3","1",0,4.31748811353631,3.71357206670431,0,"city",0,1,3,"0","0","0","Guangdong","Sunday","0",0,3,"1","yes and agree","never","never","never",0,1,985,0.753587280600736
1116,"4","3","2",0,4.0943445622221,3.58351893845611,1,"city",1,1,2,"0","0","0","Guangdong","Monday","0",1,0,"1","no","heard but do not know","never","never",0,0,1690,0.29
190,"5","6","3",0,4.24849524204936,3.17805383034795,1,"city",1,0,4,"0","0","0","Hebei","Sunday","1",1,3,"1","yes and agree","heard and know","never","never",0,1,1650,0.490035858521876
1231,"3","3","1",0,3.95124371858143,4.0943445622221,0,"city",0,1,4,"1","1","0","Beijing","Thursday","1",0,4,"1","no","never","never","never",10,1,2400,0.29
3151,"7","7","7",0,4.02535169073515,3.8286413964891,0,"rural",1,1,4,"0","0","0","Guangdong","Wednesday","1",1,5,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",12,1,2618,0.29
1515,"4","5","5",0,4.60517018598809,3.2188758248682,1,"county seat",1,0,4,"0","0","0","Guangdong","Saturday","1",1,4,"1","yes but disagree","heard but do not know","never","never",14,1,3016,0.467902055622054
1199,"2","2","2",1,4.12713438504509,4.15888308335967,0,"city",0,1,3,"1","1","0","Beijing","Thursday","1",1,3,"1","no","heard but do not know","never","never",14,1,3000,0.29
1364,"1","1","1",0,4.66343909411207,3.63758615972639,0,"county seat",1,1,3,"1","0","0","Guangdong","Friday","1",0,4,"1","yes but disagree","heard but do not know","heard but do not know","heard but do not know",0,1,4305,0.719284534475195
1106,"4","4","4",0,3.91202300542815,4.07753744390572,0,"city",0,1,5,"0","0","1","Beijing","Wednesday","0",1,0,"1","yes and agree","never","never","never",2,0,4180,0.29
3124,"6","6","6",0,4.00733318523247,3.52636052461616,1,"rural",1,1,5,"0","0","0","Guangdong","Wednesday","0",1,3,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",14,1,691,0.29
383,"4","5","2",0,5.07517381523383,3.71357206670431,1,"city",1,1,5,"1","1","1","Zhejiang","Thursday","1",0,0,"1","yes and agree","familiar","heard and know","familiar",1,0,200,0.29
2361,"6","6","6",0,4.69134788222914,3.66356164612965,0,"rural",0,1,5,"1","0","0","Guangdong","Saturday","0",0,7,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,1,2167,0.29
1235,"7","7","1",1,5.07517381523383,3.91202300542815,0,"rural",1,1,1,"0","0","0","Zhejiang","Thursday","0",0,3,"1","yes and agree","never","never","never",0,1,2167,0.9511964982023
3048,"4","2","4",0,5.63478960316925,3.43398720448515,0,"city",1,0,4,"0","1","0","Guangdong","Wednesday","1",0,3,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",5,1,1440,2.73763469141016
2082,"4","4","4",0,4.31748811353631,3.73766961828337,0,"city",1,1,5,"1","0","0","Guangdong","Wednesday","1",0,4,"1","no","heard but do not know","heard but do not know","heard but do not know",15,1,2244,0.29
1136,"4","4","2",0,4.60517018598809,4.11087386417331,0,"rural",1,1,3,"0","1","0","Hebei","Wednesday","1",1,3,"1","yes and agree","heard and know","heard but do not know","never",6,1,1875,2.96544933178523
2401,"6","6","6",0,4.78749174278205,3.52636052461616,0,"rural",0,1,5,"1","0","0","Guangdong","Sunday","0",0,7,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,1,1781,0.985878927998575
833,"4","2","1",0,4.48863636973214,3.61091791264422,0,"city",0,1,3,"1","0","0","Zhejiang","Sunday","0",0,3,"1","yes and agree","heard and know","never","never",0,1,2182,0.29
1628,"7","5","5",0,5.07517381523383,3.80666248977032,0,"city",1,1,6,"1","0","0","Zhejiang","Sunday","1",0,5,"1","yes and agree","familiar","familiar","familiar",8,1,540,0.29
820,"2","2","1",0,3.91202300542815,3.93182563272433,0,"county seat",0,1,2,"1","0","0","Beijing","Sunday","1",0,4,"1","yes but disagree","never","never","never",2,1,2200,1.19482951909191
1894,"7","7","3",0,4.86753445045558,3.17805383034795,0,"county seat",1,1,4,"0","0","0","Hebei","Tuesday","1",0,0,"1","no","never","never","never",2,0,1231,0.490035858521876
1633,"4","4","4",0,4.78749174278205,3.66356164612965,0,"county seat",0,1,4,"1","0","0","Hebei","Sunday","1",1,3,"1","yes and agree","heard but do not know","never","never",0,1,2300,0.831477064267193
2638,"5","5","5",0,5.07517381523383,3.91202300542815,1,"rural",0,1,5,"1","0","0","Guangdong","Wednesday","1",0,7,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,1,368,0.29
1911,"7","7","5",1,4.40671924726425,4.06044301054642,0,"city",1,1,4,"0","1","0","Zhejiang","Wednesday","1",0,4,"1","yes and agree","heard but do not know","never","never",20,1,2477,0.29
2588,"2","2","2",0,4.06044301054642,4.18965474202643,0,"city",1,1,5,"0","1","0","Guangdong","Wednesday","1",1,2,"1","yes and agree","never","never","never",2,1,3518,0.47433696325933
1119,"6","4","2",1,3.91202300542815,3.78418963391826,0,"city",1,1,5,"0","1","0","Beijing","Wednesday","0",1,3,"1","no","never","never","never",10,1,3000,1.39535827887641
1014,"5","5","4",0,4.38202663467388,3.61091791264422,1,"county seat",1,1,3,"1","1","0","Beijing","Tuesday","1",1,1,"1","yes and agree","heard but do not know","never","never",2,1,1071,0.29
1243,"6","5","5",0,4.38202663467388,3.73766961828337,0,"county seat",1,1,4,"1","0","0","Beijing","Thursday","1",1,0,"1","yes and agree","heard but do not know","never","heard but do not know",0,0,2182,0.593131073837361
989,"1","1","1",0,4.65396035015752,4.06044301054642,0,"rural",0,1,2,"0","0","0","Beijing","Monday","1",1,4,"0","no","never","never","never",0,1,2420,0.778438381622986
541,"4","4","4",0,4.44265125649032,3.80666248977032,0,"rural",1,1,2,"1","1","0","Hebei","Thursday","0",1,0,"1","yes and agree","heard but do not know","never","never",0,0,2885,6.91297905464304
1268,"6","6","6",0,3.87120101090789,4.02535169073515,0,"city",1,1,2,"0","0","0","Guangdong","Thursday","0",1,7,"1","yes but disagree","heard but do not know","heard but do not know","never",3,1,3086,0.29
3013,"7","7","7",1,5.01063529409626,3.25809653802148,0,"city",1,0,3,"0","1","1","Guangdong","Wednesday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",6,0,1758,0.446925814010253
3323,"4","2","3",0,4.35670882668959,3.04452243772342,1,"county seat",0,0,5,"0","0","0","Guangdong","Thursday","1",0,4,"1","yes and agree","heard and know","heard but do not know","heard but do not know",4,1,1071,0.681694532917722
2504,"4","5","4",0,5.01063529409626,4.18965474202643,0,"county seat",0,1,5,"1","1","0","Zhejiang","Tuesday","0",0,3,"1","yes and agree","heard and know","heard and know","heard and know",15,1,3133,0.29
3213,"7","7","1",0,3.98898404656427,3.61091791264422,0,"county seat",0,1,1,"1","1","0","Guangdong","Thursday","1",1,4,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",20,1,1350,0.29
2388,"5","5","5",0,4.60517018598809,3.09104245335832,0,"county seat",0,0,4,"0","0","0","Zhejiang","Sunday","0",0,2,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",1,1,1750,0.649537298301348
1048,"6","6","6",0,4.00733318523247,3.40119738166216,0,"county seat",1,1,3,"0","0","0","Beijing","Tuesday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",2,0,253,0.373432195785504
1211,"5","4","5",0,3.91202300542815,3.49650756146648,1,"county seat",0,0,2,"0","0","0","Beijing","Thursday","1",1,0,"1","yes but disagree","heard but do not know","heard but do not know","never",6,0,1250,0.389552227928835
1629,"5","5","5",0,4.38202663467388,3.43398720448515,0,"city",1,1,2,"0","0","0","Guangdong","Sunday","0",1,0,"1","yes but disagree","never","never","never",0,0,2688,0.357396571614206
801,"7","7","4",0,4.48863636973214,3.73766961828337,1,"city",1,1,4,"1","1","0","Zhejiang","Sunday","0",0,4,"1","yes and agree","heard but do not know","heard but do not know","heard and know",2,1,2885,0.29
136,"7","7","4",1,3.91202300542815,3.43398720448515,1,"city",0,0,1,"0","0","1","Zhejiang","Saturday","0",1,3,"1","yes and agree","heard and know","heard and know","never",10,1,2182,0.426155297891374
1631,"6","6","6",0,4.56434819146784,3.8286413964891,0,"rural",1,1,4,"1","0","0","Guangdong","Sunday","1",1,7,"1","yes and agree","heard but do not know","heard and know","heard but do not know",0,1,756,0.29
2563,"7","7","7",0,4.0943445622221,3.71357206670431,1,"rural",0,0,1,"0","0","0","Guangdong","Wednesday","0",1,5,"1","yes and agree","heard but do not know","heard but do not know","never",16,1,3018,0.29
2550,"7","7","4",1,4.02535169073515,3.17805383034795,0,"city",1,0,5,"0","0","0","Jilin","Tuesday","1",1,0,"1","yes and agree","heard but do not know","never","never",0,0,1421,0.490035858521876
2268,"7","5","6",0,4.38202663467388,3.43398720448515,0,"county seat",0,1,3,"0","0","0","Jilin","Friday","1",0,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,0,1200,0.426155297891374
1511,"1","2","5",0,5.19295685089021,3.91202300542815,0,"county seat",1,1,1,"1","0","0","Shanxi","Saturday","1",1,0,"0","no","heard but do not know","never","never",0,0,1100,1.02932536300857
3450,"1","1","4",1,5.7037824746562,3.09104245335832,1,"city",1,0,1,"0","0","1","Shanxi","Sunday","1",0,0,"1","no","never","never","never",5,0,4183,0.538035190623942
3408,"7","7","7",1,4.17438726989564,3.46573590279973,1,"city",0,1,5,"1","0","0","Jilin","Friday","0",0,1,"1","yes and agree","heard and know","heard but do not know","never",1,1,1875,0.407362342670444
2118,"1","1","1",0,4.69134788222914,3.43398720448515,0,"city",0,1,3,"1","0","0","Jilin","Thursday","1",1,3,"1","no","never","never","never",8,1,1818,1.241974008131
1282,"7","6","7",0,4.55387689160054,3.95124371858143,0,"county seat",1,1,3,"0","0","0","Shanxi","Thursday","1",1,0,"1","no","heard but do not know","never","never",0,0,188,0.931282439924059
3318,"3","3","4",1,4.35670882668959,3.36729582998647,0,"county seat",1,0,5,"1","0","0","Jilin","Friday","0",0,0,"1","yes and agree","heard and know","heard but do not know","heard but do not know",10,0,3977,3.04054345834172
2109,"6","7","6",1,4.60517018598809,3.04452243772342,0,"rural",1,0,3,"1","0","0","Shanxi","Thursday","1",1,0,"1","yes and agree","never","never","never",0,0,1760,0.523678536428402
869,"7","7","6",0,4.49980967033027,3.52636052461616,0,"city",1,1,6,"1","0","0","Shanxi","Sunday","1",0,0,"1","yes but disagree","heard but do not know","heard but do not know","never",1,0,1600,0.875675843462376
2683,"4","4","1",0,3.91202300542815,3.52636052461616,0,"county seat",1,0,3,"1","0","0","Henan","Thursday","1",1,1,"1","yes and agree","heard and know","never","never",0,1,218,0.875675843462376
3064,"4","4","3",0,4.24849524204936,3.25809653802148,1,"county seat",0,0,3,"0","0","0","Jilin","Wednesday","1",1,0,"1","yes and agree","heard but do not know","never","never",6,0,891,0.536869282371849
2102,"1","1","1",0,4.86753445045558,3.73766961828337,0,"rural",0,1,3,"1","0","0","Henan","Thursday","1",1,2,"1","no","heard but do not know","never","never",0,1,2765,1.74756973262942
